PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,MPRICE,WPRICE,RPRICE,LENGTH_SIZE,MIN_QUANTITY
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,RED,75,67,37.5,37.5,112.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,1,50,61,25,25,75,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,27,64,15,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,30,50,12,25,25,75,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,33,50,17,25,25,75,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,350,64,16,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,613,90,9,45,45,135,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,001B,50,26,25,25,75,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,99J,64,18,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,BURG,64,24,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P1B_30,54,10,27,27,81,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P1B_33,54,14,27,27,81,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P1B_350,64,11,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P1B_99J,64,17,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P1B_BG,64,12,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P27_30,64,14,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P27_33,64,10,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P27_613,120,33,60,60,180,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P4_27,64,24,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,12,P4_30,54,12,27,27,81,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,1,64,121,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,2,64,5,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,4,64,5,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,22,104,143,52,52,156,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,27,78,12,39,39,117,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,30,64,13,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,33,64,2,32,32,96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,350,78,18,39,39,117,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,613,104,20,52,52,156,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,001B,64,92,32,32,96,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,99J,78,4,39,39,117,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P18_22,104,72,52,52,156,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P18_613,104,17,52,52,156,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P1B_30,68,7,34,34,102,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P1B_33,68,2,34,34,102,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P1B_BG,78,2,39,39,117,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P24_613,104,80,52,52,156,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P27_24,104,135,52,52,156,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P27_33,78,2,39,39,117,,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,14,P27_613,134,107,67,67,201,,1
