PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,LENGTH_SIZE,MIN_QUANTITY
HALF14114634,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs PEGGY,"1446632094peggy_f4_3-.jpg ,1446632094peggy_back.jpg ,1446632094peggy_side.jpg ,1446632094peggy_side2.jpg ",synthetic hair,bob,layered cut,LImitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Peggy Color : F4/30&#65533;</span><br>",0,PEGGY,,,,F1010,Inch,1
HALF14114634,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs PEGGY,"1446632094peggy_f4_3-.jpg ,1446632094peggy_back.jpg ,1446632094peggy_side.jpg ,1446632094peggy_side2.jpg ",synthetic hair,bob,layered cut,LImitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Peggy Color : F4/30&#65533;</span><br>",0,PEGGY,,,,DYS27_30_33,Inch,1
HALF14114634,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs PEGGY,"1446632094peggy_f4_3-.jpg ,1446632094peggy_back.jpg ,1446632094peggy_side.jpg ,1446632094peggy_side2.jpg ",synthetic hair,bob,layered cut,LImitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Peggy Color : F4/30&#65533;</span><br>",0,PEGGY,,,,L209H_216H,Inch,1
HALF14114634,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs PEGGY,"1446632094peggy_f4_3-.jpg ,1446632094peggy_back.jpg ,1446632094peggy_side.jpg ,1446632094peggy_side2.jpg ",synthetic hair,bob,layered cut,LImitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Peggy Color : F4/30&#65533;</span><br>",0,PEGGY,,,,4,Inch,1
HALF14114634,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs PEGGY,"1446632094peggy_f4_3-.jpg ,1446632094peggy_back.jpg ,1446632094peggy_side.jpg ,1446632094peggy_side2.jpg ",synthetic hair,bob,layered cut,LImitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Peggy Color : F4/30&#65533;</span><br>",0,PEGGY,,,,2,Inch,1
HALF14114634,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs PEGGY,"1446632094peggy_f4_3-.jpg ,1446632094peggy_back.jpg ,1446632094peggy_side.jpg ,1446632094peggy_side2.jpg ",synthetic hair,bob,layered cut,LImitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Peggy Color : F4/30&#65533;</span><br>",0,PEGGY,,,,1,Inch,1
G4197559943,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs YN AFRO,1446632371yn-afro.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,AFRO,0.3,1,30,0,Inch,1
G4197559943,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs YN AFRO,1446632371yn-afro.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,AFRO,0.3, 001B ,30,20,Inch,1
G4197559943,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs YN AFRO,1446632371yn-afro.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,AFRO,0.3,2,30,32,Inch,1
G4197559943,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs YN AFRO,1446632371yn-afro.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,AFRO,0.3,4,30,29,Inch,1
G4197559943,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs YN AFRO,1446632371yn-afro.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,AFRO,0.3,RED ,30,0,Inch,1
HALF14114632,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs MEGAN,"1446632641megan_f4_30.jpg ,1446632641megan_side.jpg ,1446632641megan_side_2.jpg ,1446632641megan_back.jpg ",synthetic hair,bob,bob cut,LImitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Megan Color : F4/30&#65533;</span><br>",1,,,,,,Inch,1
HALF14114626,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs TERESA,1446632916c91750_teresa_f1010.jpg ,synthetic hair,long,loose deep cut,Limitless,Pieces,0,26,$51.50 ,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.25,Ib,Synthetic Wig Teresa Color : F1010,0,,,,,,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,1,30,0,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,F4_30,30,0,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,F237,30,0,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,F1B_33,30,0,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,F1B_30,30,3,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,F1B_27,30,0,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,2,30,0,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,24,30,0,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,44,30,0,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,280,30,3,Inch,1
G4197559928,55,info@sinahair.com,WIG,Synthetic Hair Wigs,, Synthetic Wigs NATALI,1446633132natali.jpg ,synthetic hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,NATALI,,001B,30,0,Inch,1
HALF14114625 ,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,," 	 Synthetic Half Wigs ROSA ","1446633172rosa_p2_145b.jpg ,1446633172rosa_side.jpg ,1446633172rosa_back.jpg ,1446633172rosa_side_2.jpg ",synthetic hair,bob,loose body cut,Limitless,Pieces,0,16,31.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.25,Ib,&nbsp;Synthetic Half Wig Rosa Color : p2/145b color,0,,,,,,Inch,1
HALF14114631,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs HANNAH,"1446633237hannah_L4_30.jpg ,1446633237hannah_side.jpg ,1446633237hannah_back.jpg ,1446633237hannah_side_2.jpg ",synthetic hair,bob,loose body cut,Limitless,Pieces,0,26,52,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Hannah Color : L4/30&#65533;</span><br>",0,HANNAH,,,,L1010,Inch,1
HALF14114631,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs HANNAH,"1446633237hannah_L4_30.jpg ,1446633237hannah_side.jpg ,1446633237hannah_back.jpg ,1446633237hannah_side_2.jpg ",synthetic hair,bob,loose body cut,Limitless,Pieces,0,26,52,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Hannah Color : L4/30&#65533;</span><br>",0,HANNAH,,,,L209H_216H,Inch,1
HALF14114631,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs HANNAH,"1446633237hannah_L4_30.jpg ,1446633237hannah_side.jpg ,1446633237hannah_back.jpg ,1446633237hannah_side_2.jpg ",synthetic hair,bob,loose body cut,Limitless,Pieces,0,26,52,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Hannah Color : L4/30&#65533;</span><br>",0,HANNAH,,,,DYS27_30_33,Inch,1
HALF14114631,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs HANNAH,"1446633237hannah_L4_30.jpg ,1446633237hannah_side.jpg ,1446633237hannah_back.jpg ,1446633237hannah_side_2.jpg ",synthetic hair,bob,loose body cut,Limitless,Pieces,0,26,52,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Hannah Color : L4/30&#65533;</span><br>",0,HANNAH,,,,4,Inch,1
HALF14114631,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs HANNAH,"1446633237hannah_L4_30.jpg ,1446633237hannah_side.jpg ,1446633237hannah_back.jpg ,1446633237hannah_side_2.jpg ",synthetic hair,bob,loose body cut,Limitless,Pieces,0,26,52,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Hannah Color : L4/30&#65533;</span><br>",0,HANNAH,,,,2,Inch,1
HALF14114631,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs HANNAH,"1446633237hannah_L4_30.jpg ,1446633237hannah_side.jpg ,1446633237hannah_back.jpg ,1446633237hannah_side_2.jpg ",synthetic hair,bob,loose body cut,Limitless,Pieces,0,26,52,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Hannah Color : L4/30&#65533;</span><br>",0,HANNAH,,,,1,Inch,1
HALF14114624,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs GINA,"1446633366Gina_4.jpg ,1446633366Gina_side.jpg ,1446633366Gina_back.jpg ,1446633366Gina_side_2.jpg ",synthetic hair,long,loose body cut,Limitless,Pieces,0,27,53,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.25,Ib,<br>Synthetic Half Wig : Gina color : 4,0,,,,,,Inch,1
HALF14114630,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs ANDREA,"1446633556andrea_DYS27_30_33.jpg ,1446633556andrea_side.jpg ,1446633556andrea_back.jpg ,1446633556andrea_side_2.jpg ",synthetic hair,long,layered cut,Limitless,Pieces,0,27,54,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic half Wig Andrea&#65533;Color : DYS27/30/33</span><br>",0,ANDREA,,,,L209H_216H,Inch,1
HALF14114630,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs ANDREA,"1446633556andrea_DYS27_30_33.jpg ,1446633556andrea_side.jpg ,1446633556andrea_back.jpg ,1446633556andrea_side_2.jpg ",synthetic hair,long,layered cut,Limitless,Pieces,0,27,54,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic half Wig Andrea&#65533;Color : DYS27/30/33</span><br>",0,ANDREA,,,,4,Inch,1
HALF14114630,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs ANDREA,"1446633556andrea_DYS27_30_33.jpg ,1446633556andrea_side.jpg ,1446633556andrea_back.jpg ,1446633556andrea_side_2.jpg ",synthetic hair,long,layered cut,Limitless,Pieces,0,27,54,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic half Wig Andrea&#65533;Color : DYS27/30/33</span><br>",0,ANDREA,,,,2,Inch,1
HALF14114630,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs ANDREA,"1446633556andrea_DYS27_30_33.jpg ,1446633556andrea_side.jpg ,1446633556andrea_back.jpg ,1446633556andrea_side_2.jpg ",synthetic hair,long,layered cut,Limitless,Pieces,0,27,54,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic half Wig Andrea&#65533;Color : DYS27/30/33</span><br>",0,ANDREA,,,,1,Inch,1
HALF14114630,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs ANDREA,"1446633556andrea_DYS27_30_33.jpg ,1446633556andrea_side.jpg ,1446633556andrea_back.jpg ,1446633556andrea_side_2.jpg ",synthetic hair,long,layered cut,Limitless,Pieces,0,27,54,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic half Wig Andrea&#65533;Color : DYS27/30/33</span><br>",0,ANDREA,,,,DYS27_30_33,Inch,1
HALF14114623,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs COURTNEY ,"1446633607courtney_l209h_216h.jpg ,1446633607courtney_side.jpg ,1446633607courtney_back.jpg ",synthetic hair,long,loose deep cut,Limitless,Pieces,0,27,53,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.25,Ib,<br>Synthetic Half Wig Courtney Color : L209H_216H,0,,,,,,Inch,1
 G4197559936,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs SAPHIRE,"1446633796saphire_f4_301.jpg ,1446633796saphire_side_2.jpg ,1446633796saphire_back1.jpg ,1446633796saphire_side1.jpg ",human hair,,,Limitless,Pieces,0,25,49.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.25,Ib,Saphire f4/30 color,0,,,,,,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,1,30,0,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,TT350_1B,30,,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,, TT27_1B,30,7,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,TT1B_33,30,38,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,, TT1B_30,30,7,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,F27_613,30,17,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,F237,30,0,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,, F1B_99J,30,9,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,, F1B_33  ,30,44,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,F1B_30,30,32,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,, F1B_27 ,30,60,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,4,30,43,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,2,30,22,Inch,1
G4197559924,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs JUNE,1446633819JUNE.jpg ,remy hair,,small wave,limitless,Pieces,0,23,45,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,0,JUNE,,001B,30,0,Inch,1
HALF14114629,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs NINA,"1446633915nina_side.jpg ,1446633915nina_f1b_30.jpg ,1446633915nina_side2.jpg ,1446633915nina_back.jpg ",synthetic hair,bob,bob cut,Limitless,Pieces,0,24,84,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<br style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;""><span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Wig Nina Color :f1b/30 color&#65533;</span><br>",1,NINA,,,,F1B_33,Inch,1
HALF14114629,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs NINA,"1446633915nina_side.jpg ,1446633915nina_f1b_30.jpg ,1446633915nina_side2.jpg ,1446633915nina_back.jpg ",synthetic hair,bob,bob cut,Limitless,Pieces,0,24,84,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<br style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;""><span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Wig Nina Color :f1b/30 color&#65533;</span><br>",1,NINA,,,,F1010,Inch,1
